artist_name,valence,energy,danceability,acousticness,tempo,artist_clean
Dua Lipa;Paraone,0.334,0.449,0.754,0.0407,0.452025,dua lipa;paraone
Dua Lipa;Saweetie,0.595,0.59,0.847,0.059,0.48507,dua lipa;saweetie
DualXess;PeachTree,0.425,0.807,0.763,0.0246,0.63964,dualxess;peachtree
DualXess;Stefan von BierKeller;Inked_Princess__,0.277,0.889,0.482,0.0132,0.749845,dualxess;stefan von bierkeller;inked_princess__
Dualist Inquiry,0.152,0.37,0.65,0.872,0.72967,dualist inquiry
Dualist Inquiry;Kavya Trehan,0.268,0.723,0.581,0.227,0.51972,dualist inquiry;kavya trehan
Dualizm;Grmmr.126,0.691,0.532,0.689,0.21,0.8596250000000001,dualizm;grmmr.126
Duane Eddy,0.7546666666666667,0.44133333333333336,0.41033333333333327,0.6423333333333333,0.8476266666666666,duane eddy
Duane Eddy;The Rebelettes,0.932,0.925,0.688,0.732,0.685965,duane eddy;the rebelettes
Duane Stephenson,0.596,0.547,0.716,0.187,0.42511499999999997,duane stephenson
Dub Ataque,0.387,0.732,0.653,0.0548,0.70902,dub ataque
Dub Ataque;Helio Bentes,0.527,0.705,0.953,0.167,0.64019,dub ataque;helio bentes
Dub Inc,0.726,0.827,0.823,0.143,0.510035,dub inc
Dub Pistols,0.693125,0.775125,0.74575,0.103105,0.565726875,dub pistols
Dub Pistols;Ashley Slater,0.20700000000000002,0.6615,0.5820000000000001,0.06105,0.654895,dub pistols;ashley slater
Dub Pistols;Barry Ashworth;Will Hensel,0.621,0.839,0.709,0.00616,0.50502,dub pistols;barry ashworth;will hensel
Dub Pistols;Blade,0.57,0.631,0.586,0.509,0.47,dub pistols;blade
Dub Pistols;Bunna;Barry Ashworth;Will Hensel,0.686,0.735,0.632,0.00796,0.7103,dub pistols;bunna;barry ashworth;will hensel
Dub Pistols;Cheshire Cat;Riddim Punks,0.4375,0.9299999999999999,0.779,0.05025,0.43750999999999995,dub pistols;cheshire cat;riddim punks
Dub Pistols;Cutty Ranks;Seanie T,0.355,0.731,0.768,0.0535,0.724965,dub pistols;cutty ranks;seanie t
Dub Pistols;Darrison,0.539,0.939,0.501,0.000318,0.8651800000000001,dub pistols;darrison
Dub Pistols;Deekline;Kleu,0.659,0.9295,0.7315,0.04315,0.655935,dub pistols;deekline;kleu
Dub Pistols;Earl 16,0.611,0.857,0.599,0.00403,0.885185,dub pistols;earl 16
Dub Pistols;Earl 16;MC Navigator,0.18,0.807,0.533,0.00425,0.62505,dub pistols;earl 16;mc navigator
Dub Pistols;Ed Solo,0.644,0.705,0.801,0.00261,0.43750999999999995,dub pistols;ed solo
Dub Pistols;General Jah Mikey,0.467,0.928,0.614,0.00941,0.8754149999999999,dub pistols;general jah mikey
Dub Pistols;Gregory Isaacs;Rodney P,0.657,0.594,0.724,0.0559,0.85039,dub pistols;gregory isaacs;rodney p
Dub Pistols;Horseman,0.544,0.749,0.743,0.0303,0.874805,dub pistols;horseman
Dub Pistols;Justin Robertson,0.963,0.977,0.591,0.0241,0.700055,dub pistols;justin robertson
Dub Pistols;Kitten & The Hip;Barry Ashworth;Bill Borez,0.841,0.626,0.728,0.00511,0.75003,dub pistols;kitten & the hip;barry ashworth;bill borez
Dub Pistols;Lindy Layton;Seanie T,0.55,0.618,0.673,0.0388,0.42499000000000003,dub pistols;lindy layton;seanie t
Dub Pistols;MC Navigator,0.716,0.897,0.621,0.0228,0.87937,dub pistols;mc navigator
Dub Pistols;MC Navigator;Seanie T,0.303,0.86,0.688,0.0503,0.48515,dub pistols;mc navigator;seanie t
Dub Pistols;Natty Campbell,0.6536666666666666,0.8923333333333333,0.6276666666666667,0.0012016666666666666,0.8752366666666666,dub pistols;natty campbell
Dub Pistols;Prosper;Stabfinger,0.837,0.868,0.781,0.00143,0.664865,dub pistols;prosper;stabfinger
Dub Pistols;Ragga Twins,0.4206666666666667,0.9316666666666666,0.63,0.03796666666666667,0.8133849999999999,dub pistols;ragga twins
Dub Pistols;Red Star Lion;Rodney P,0.883,0.726,0.659,0.396,0.880115,dub pistols;red star lion;rodney p
Dub Pistols;Rhoda Dakar,0.853,0.788,0.654,0.0188,0.484905,dub pistols;rhoda dakar
Dub Pistols;Rodney P,0.4605,0.64,0.7484999999999999,0.1784405,0.4481375,dub pistols;rodney p
Dub Pistols;Rodney P;Lindy Layton;Barry Ashworth;Will Hensel,0.591,0.744,0.771,0.0224,0.44997,dub pistols;rodney p;lindy layton;barry ashworth;will hensel
Dub Pistols;Seanie T,0.46199999999999997,0.878,0.6975,0.059965000000000004,0.7925825,dub pistols;seanie t
Dub Pistols;Seanie T;MC Navigator,0.398,0.894,0.709,0.0362,0.48508,dub pistols;seanie t;mc navigator
Dub Pistols;Seanie Tee,0.6125,0.8594999999999999,0.6970000000000001,0.1495,0.682715,dub pistols;seanie tee
Dub Pistols;Seanie Tee;Chezidek,0.615,0.805,0.588,0.00162,0.87029,dub pistols;seanie tee;chezidek
Dub Pistols;Seanie Tee;Neville Staple,0.869,0.937,0.567,0.363,0.86991,dub pistols;seanie tee;neville staple
Dub Pistols;Serocee,0.216,0.821,0.761,0.101,0.47519,dub pistols;serocee
Dub Pistols;T.K. Lawrence;Dan Bowskill;Barry Ashworth;Will Hensel,0.813,0.852,0.794,0.169,0.49001,dub pistols;t.k. lawrence;dan bowskill;barry ashworth;will hensel
Dub Pistols;TK,0.861,0.769,0.748,0.1,0.48774,dub pistols;tk
Dub Pistols;Terry Hall,0.885,0.76,0.7515000000000001,0.0398,0.6049575,dub pistols;terry hall
Dub Pistols;Too Many T's,0.909,0.915,0.653,0.00879,0.449985,dub pistols;too many t's
DubVision,0.3985,0.8512500000000001,0.5465,0.02385,0.637435,dubvision
DubVision;Afrojack,0.365,0.85,0.559,0.00755,0.634865,dubvision;afrojack
DubVision;Otto Knows;Alex Aris,0.4,0.859,0.725,0.0112,0.629845,dubvision;otto knows;alex aris
DubVision;Robbie Rosen,0.467,0.864,0.62,0.176,0.600225,dubvision;robbie rosen
DubVision;The Him,0.564,0.8,0.65,0.0581,0.6251,dubvision;the him
Dubdogz;Bhaskar,0.575,0.57,0.723,0.00412,0.619895,dubdogz;bhaskar
Dubdogz;Liu;Dubdisko,0.535,0.849,0.813,0.0162,0.62009,dubdogz;liu;dubdisko
Dubfire,0.124,0.607,0.819,0.000703,0.659995,dubfire
Dubfire;Kate Elsworth;Carl Craig,0.575,0.646,0.747,0.000986,0.619945,dubfire;kate elsworth;carl craig
Dubfire;Oliver Huntemann;Julian Jeweil,0.103,0.852,0.803,9.02e-05,0.6249049999999999,dubfire;oliver huntemann;julian jeweil
Dubscribe,0.11055999999999999,0.9527999999999999,0.3646,0.0059422,0.560825,dubscribe
Duc Duy,0.405,0.196,0.751,0.89,0.493185,duc duy
Duck Sauce,0.455,0.925,0.763,0.000737,0.63975,duck sauce
Duckwrth;Shaboozey,0.89,0.727,0.728,0.0128,0.71572,duckwrth;shaboozey
Dudu Nobre,0.7789999999999999,0.653,0.48050000000000004,0.46649999999999997,0.6399675,dudu nobre
Dudu Tucci,0.79,0.695,0.752,0.674,0.860685,dudu tucci
Duduca & Dalvan,0.767,0.692,0.56,0.612,0.46952,duduca & dalvan
Duffy,0.6661666666666667,0.7280000000000001,0.6255000000000001,0.24371,0.687275,duffy
Duit,0.228,0.442,0.455,0.53,0.563445,duit
Duke & Jones;Louis Theroux,0.654,0.412,0.864,0.458,0.49996,duke & jones;louis theroux
Duke Dumont,0.5081666666666667,0.7775833333333333,0.6481666666666667,0.0043658333333333335,0.5842804166666667,duke dumont
Duke Dumont;A*M*E,0.457,0.848,0.67,0.00172,0.620155,duke dumont;a*m*e
Duke Dumont;Ebenezer,0.476,0.814,0.741,0.0281,0.59024,duke dumont;ebenezer
Duke Dumont;Gorgon City;NAATIONS;Murdock,0.489,0.95,0.512,0.0281,0.860125,duke dumont;gorgon city;naations;murdock
Duke Dumont;Jax Jones,0.4622,0.761,0.636,0.0038179999999999998,0.604205,duke dumont;jax jones
Duke Dumont;Say Lou Lou,0.508,0.699,0.744,0.00369,0.58995,duke dumont;say lou lou
Duke Dumont;Shaun Ross,0.95,0.825,0.811,0.000646,0.6200249999999999,duke dumont;shaun ross
Duke Dumont;Zak Abel,0.19114285714285714,0.8292857142857143,0.6258571428571429,0.004564285714285714,0.6097121428571428,duke dumont;zak abel
Duke Ellington;John Coltrane,0.2614444444444445,0.2738888888888889,0.4411111111111111,0.922,0.48952222222222225,duke ellington;john coltrane
Duki;KHEA,0.342,0.556,0.854,0.345,0.5996900000000001,duki;khea
Dulce Liquido,0.3665,0.975,0.529,0.00314,0.6725475000000001,dulce liquido
Dulce María,0.717,0.884,0.695,0.156,0.64019,dulce maría
Dulces Sueños,0.0359,0.15135,0.178,0.9724999999999999,0.408945,dulces sueños
Duman,0.2750230769230769,0.6007692307692308,0.5199230769230769,0.2991046153846154,0.5642215384615384,duman
Dumb Punts,0.713,0.909,0.268,0.000767,0.7812,dumb punts
Dunamis Music;MORADA,0.22,0.741,0.355,0.322,0.6999850000000001,dunamis music;morada
Dunamis Music;Rapha Gonçalves,0.125,0.672,0.501,0.000643,0.675265,dunamis music;rapha gonçalves
Dunamis Music;Rapha Gonçalves;Brunão Morada,0.13,0.775,0.187,0.157,0.7128650000000001,dunamis music;rapha gonçalves;brunão morada
Dunamis Music;Rapha Gonçalves;MORADA,0.14,0.84,0.246,0.127,0.68365,dunamis music;rapha gonçalves;morada
Dunamis Music;Rapha Gonçalves;Victor Valente,0.131,0.279,0.313,0.71,0.6546150000000001,dunamis music;rapha gonçalves;victor valente
Dunamis Music;Victor Valente,0.238,0.441,0.25,0.442,0.6180100000000001,dunamis music;victor valente
Duncan Dhu,0.6445,0.901,0.56,0.1545,0.5256025,duncan dhu
Duncan Laurence,0.266,0.329,0.45,0.818,0.35942,duncan laurence
Dune,0.39503333333333335,0.765,0.5605555555555556,0.024584444444444447,0.8146688888888889,dune
Dune Rats,0.419,0.967,0.499,9.19e-05,0.69501,dune rats
Dune;Alesso,0.193,0.816,0.483,0.00561,0.6401049999999999,dune;alesso
Dune;Froning,0.886,0.9,0.614,0.0209,0.8709650000000001,dune;froning
Dungen,0.252,0.779,0.193,0.00369,0.849815,dungen
Duo Retama,0.733125,0.756,0.5333749999999999,0.598375,0.547859375,duo retama
Duo Tiempo de Sol,0.983,0.876,0.692,0.181,0.638255,duo tiempo de sol
Duran Duran,0.5290869565217392,0.7969565217391303,0.5590869565217391,0.10383304347826088,0.657589347826087,duran duran
Duran Duran;Justin Timberlake,0.533,0.688,0.553,6.49e-05,0.42996,duran duran;justin timberlake
Durs;Blazy;Adrian Daniel,0.138,0.726,0.615,0.0534,0.68987,durs;blazy;adrian daniel
Durs;Jacob,0.299,0.611,0.815,0.0515,0.7099850000000001,durs;jacob
Durs;Who Knows?,0.338,0.586,0.676,0.166,0.689935,durs;who knows?
Dustin O'Halloran,0.093025,0.11335,0.34850000000000003,0.97625,0.68010125,dustin o'halloran
Dustin O'Halloran;Bryan Senti,0.382,0.096,0.302,0.972,0.47137500000000004,dustin o'halloran;bryan senti
Dustin O'Halloran;Hauschka,0.073,0.129,0.303,0.915,0.68867,dustin o'halloran;hauschka
Dustinho,0.742,0.547,0.743,0.00584,0.584955,dustinho
Dusty Decks,0.5152,0.4816571428571429,0.6766,0.5017114285714286,0.4862152857142857,dusty decks
Dusty Kid,0.12425,0.65075,0.746,0.050475,0.637511875,dusty kid
Dusty Springfield,0.7491111111111111,0.5675555555555555,0.5376666666666666,0.48644444444444446,0.5900022222222222,dusty springfield
Dustycloud,0.38,0.75625,0.738125,0.16598374999999999,0.62753625,dustycloud
Dustycloud;Kage;LexBlaze,0.458,0.789,0.835,0.0452,0.629745,dustycloud;kage;lexblaze
Dustystaytrue,0.55325,0.60175,0.69275,0.1376,0.7439175,dustystaytrue
Dutch Master,0.4375,0.831,0.6335,0.028315,0.737465,dutch master
Dutch Melrose,0.5,0.455,0.624,0.0011,0.585205,dutch melrose
Dutch Movement;FeestDJRuud,0.226,0.939,0.63,0.428,0.7497750000000001,dutch movement;feestdjruud
Duzz;Froid;Dalua,0.531,0.463,0.638,0.69,0.549745,duzz;froid;dalua
Duñe;Crayon;Ichon,0.329,0.299,0.521,0.247,0.256465,duñe;crayon;ichon
Duñe;Crayon;Lossapardo,0.958,0.708,0.723,0.226,0.44500999999999996,duñe;crayon;lossapardo
Dvice,0.615,0.715,0.6953333333333334,0.14970000000000003,0.6647333333333333,dvice
Dvice;Alex Kyza,0.866,0.878,0.745,0.417,0.46005,dvice;alex kyza
Dvice;El Sica,0.128,0.652,0.478,0.00202,0.442235,dvice;el sica
Dvice;La Fortaleza Real;Juanka;Jehza,0.695,0.764,0.673,0.0353,0.85009,dvice;la fortaleza real;juanka;jehza
Dvice;La Fortaleza Real;Lyan;Jehza,0.591,0.573,0.8119999999999999,0.342,0.46507499999999996,dvice;la fortaleza real;lyan;jehza
"Dvicio;Antonio Rayo ""Rayito""",0.268,0.715,0.634,0.0082,0.6053000000000001,"dvicio;antonio rayo ""rayito"""
Dvicio;Taburete,0.663,0.734,0.644,0.0936,0.87968,dvicio;taburete
Dvwn,0.34850000000000003,0.328,0.567,0.34349999999999997,0.48399,dvwn
Dvwn;Yayyoung,0.374,0.601,0.673,0.244,0.60003,dvwn;yayyoung
Dwarves,0.47866666666666663,0.968,0.37683333333333335,0.00347515,0.6246358333333334,dwarves
Dwayne Perkins,0.48750000000000004,0.6825,0.588,0.8465,0.486535,dwayne perkins
Dwight McCall,0.909,0.669,0.673,0.54,0.49933500000000003,dwight mccall
Dwin;Gaullin,0.0975,0.857,0.883,0.00121,0.63535,dwin;gaullin
Dwin;Kush Kush,0.3,0.91,0.73,0.109,0.640265,dwin;kush kush
Dx Aneurysm,0.40225,0.93,0.531,4.6225e-05,0.55828,dx aneurysm
Dxvn.,0.3285,0.3705,0.6805,0.715,0.43598249999999994,dxvn.
Dybbukk,0.303,0.239,0.6693333333333333,0.36156666666666665,0.43730166666666664,dybbukk
Dybbukk;Sabrina Gomes;Dybbukk Covers,0.399,0.488,0.758,0.00468,0.68753,dybbukk;sabrina gomes;dybbukk covers
Dyewitness,0.54325,0.9285,0.6555,0.005125875,0.7992112499999999,dyewitness
Dyewitness & Nighraver,0.028,0.946,0.446,0.00351,0.8491500000000001,dyewitness & nighraver
Dying Fetus,0.3666666666666667,0.9249999999999999,0.2956666666666667,0.0010926666666666665,0.575405,dying fetus
Dying Wish,0.342,0.97,0.267,1.27e-05,0.86736,dying wish
Dylan Rockoff,0.295,0.388,0.701,0.393,0.53474,dylan rockoff
Dylan Sitts;HDBeenDope,0.305,0.407,0.866,0.106,0.729855,dylan sitts;hdbeendope
Dymytry,0.58,0.915,0.538,4.73e-05,0.675065,dymytry
Dynamite MC,0.802,0.9,0.86,0.00811,0.5514,dynamite mc
Dynamite MC;Rookwood,0.55,0.578,0.839,0.0163,0.5149900000000001,dynamite mc;rookwood
Dynazty,0.571,0.942,0.429,7.15e-05,0.765305,dynazty
Dynoro;Gigi D'Agostino,0.163,0.77,0.694,0.17600000000000002,0.629525,dynoro;gigi d'agostino
Dyro;Conro,0.407,0.588,0.687,0.00104,0.5743699999999999,dyro;conro
Dzeko & Torres;Delaney Jane;Tiësto,0.17,0.931,0.591,0.00763,0.649875,dzeko & torres;delaney jane;tiësto
Dzem,0.5371666666666667,0.5743333333333333,0.5163333333333333,0.08803333333333334,0.6537633333333334,dzem
Dzp,0.23399999999999999,0.8755,0.4425,0.0133,0.5175925,dzp
Dzp;Zanon,0.144,0.868,0.509,0.00102,0.517545,dzp;zanon
Débora Gonçalves;Lebo M.,0.346,0.482,0.415,0.309,0.41934,débora gonçalves;lebo m.
Dënver,0.792,0.759,0.706,0.000596,0.56007,dënver
Dënver;( Me Llamo ) Sebastián,0.299,0.731,0.642,0.000317,0.625065,dënver;( me llamo ) sebastián
Dödsrit,0.0642,0.884,0.12,2.81e-05,0.4501,dödsrit
Dört X Dört,0.323,0.815,0.472,0.00754,0.700135,dört x dört
Dødheimsgard,0.0793,0.975,0.121,9.25e-06,0.7876850000000001,dødheimsgard
Dúo Ayacucho,0.550625,0.619625,0.6194999999999999,0.81075,0.42683312500000004,dúo ayacucho
Dúo Hnos. Gaitán Castro,0.7149090909090909,0.7344545454545455,0.5954545454545455,0.5786363636363636,0.5379681818181818,dúo hnos. gaitán castro
Dúo Karma,0.9339999999999999,0.5225,0.8565,0.607,0.49495,dúo karma
Dúo Romances,0.7758,0.7984,0.6906,0.6676,0.576439,dúo romances
Dúo Wayra,0.39799999999999996,0.3735,0.515,0.7725,0.33824,dúo wayra
Düş Sokağı Sakinleri,0.244,0.4096666666666667,0.6006666666666667,0.8603333333333333,0.5777266666666666,düş sokağı sakinleri
Düşbaz,0.213,0.824,0.572,0.671,0.459895,düşbaz
D’MASIV,0.3539230769230769,0.5934615384615385,0.5037692307692307,0.35472615384615386,0.6488584615384615,d’masiv
D’MASIV;Chrisye,0.295,0.457,0.445,0.46,0.7402150000000001,d’masiv;chrisye
D’MASIV;Feel Koplo,0.935,0.868,0.571,0.111,0.68,d’masiv;feel koplo
D’MASIV;Rossa,0.366,0.444,0.566,0.794,0.589895,d’masiv;rossa
E-Dee,0.63,0.706,0.6856666666666666,0.0947,0.5490966666666667,e-dee
E-Force,0.202,0.992,0.32,0.0334,0.7879200000000001,e-force
E-Force;Adaro,0.173,0.973,0.509,0.0241,0.77483,e-force;adaro
E-Force;Carola,0.446,0.96,0.466,0.00546,0.7748950000000001,e-force;carola
E-Force;Dimitri K,0.0463,0.961,0.684,0.139,0.49992,e-force;dimitri k
E-Force;Luna,0.321,0.9450000000000001,0.5375000000000001,0.0419,0.7748675,e-force;luna
E-Force;Luna;Rude Convict,0.355,0.966,0.568,0.0445,0.800455,e-force;luna;rude convict
E-Force;Warface;Rebelion,0.201,0.883,0.457,0.102,0.7753700000000001,e-force;warface;rebelion
E-Jun Lee,0.245,0.503,0.404,0.196,0.9566450000000001,e-jun lee
E-Mov;Quantum;Keren Porat Snapir,0.376,0.9,0.636,0.00428,0.7199599999999999,e-mov;quantum;keren porat snapir
E-Rotic,0.944,0.949,0.621,0.00787,0.7000700000000001,e-rotic
E-Town Concrete,0.486,0.676,0.659,0.0178,0.399815,e-town concrete
E-girls,0.5311666666666667,0.8381666666666666,0.6113333333333334,0.17126533333333335,0.5659133333333334,e-girls
EAV (Erste Allgemeine Verunsicherung),0.699,0.836,0.535,0.124,0.840155,eav (erste allgemeine verunsicherung)
ED209,0.666,0.944,0.606,0.00111,0.680125,ed209
ED209;DJ Quest,0.81,0.918,0.776,0.0018,0.67997,ed209;dj quest
EDDIE,0.0774,0.815,0.612,0.00721,0.6400100000000001,eddie
EDDIE;Voicians,0.185,0.704,0.524,0.0184,0.6400549999999999,eddie;voicians
EDEN,0.5745,0.4555,0.512,0.3935,0.66822,eden
EDGE;Ratu$,0.39025,0.484,0.8752500000000001,0.2105,0.59122,edge;ratu$
EDIS,0.6395,0.6705,0.641,0.0698,0.5501475,edis
EDX,0.4032,0.65,0.7912,0.14851999999999999,0.6219250000000001,edx
EDX;Jess Ball,0.893,0.917,0.822,0.0204,0.620115,edx;jess ball
EGOIST,0.372,0.6222307692307693,0.474,0.34780446153846156,0.7670807692307692,egoist
EGOVERT,0.5609999999999999,0.537,0.8714999999999999,0.0539,0.5227325,egovert
EGOVERT;1nonly,0.813,0.474,0.718,0.0837,0.57747,egovert;1nonly
EJ De Perio,0.109,0.33,0.492,0.266,0.660025,ej de perio
ELESDOIS;Dunamis Music,0.137,0.276,0.302,0.299,0.699425,elesdois;dunamis music
ELFENSJóN,0.492,0.91,0.5033333333333333,0.012381333333333334,0.561875,elfensjón
ELIJAH MOON;Sølace,0.569,0.383,0.834,0.191,0.7003499999999999,elijah moon;sølace
ELIO;Charli XCX,0.473,0.593,0.804,0.171,0.5702,elio;charli xcx
ELLEGARDEN,0.4181714285714286,0.9350714285714286,0.4242142857142857,0.0005606428571428571,0.7329939285714285,ellegarden
EMCI FLOW,0.659,0.7495,0.749,0.02805,0.48011499999999996,emci flow
EMMA WAHLIN,0.334,0.592,0.7926666666666667,0.0762,0.6183550000000001,emma wahlin
EMPiRE,0.313,0.9615,0.403,0.0451,0.7749,empire
ENHYPEN,0.5804541666666666,0.7796666666666666,0.6077291666666667,0.07352933333333334,0.6179855208333334,enhypen
ENHYPEN;YEONJUN,0.642,0.926,0.495,0.0384,0.7996099999999999,enhypen;yeonjun
ENNIO,0.28,0.21,0.596,0.822,0.43067,ennio
ENØS,0.0358,0.831,0.753,0.00102,0.62493,enøs
EPMD,0.788,0.466,0.734,0.243,0.44659,epmd
ERA,0.22738571428571427,0.5184285714285715,0.5461428571428572,0.40057142857142863,0.48894714285714286,era
ERRA,0.38033333333333336,0.9793333333333333,0.5096666666666666,0.0002738,0.5616983333333333,erra
ERRE,0.511,0.33,0.622,0.842,0.42115499999999995,erre
ESA (Electronic Substance Abuse),0.0427,0.894,0.587,2.98e-05,0.625015,esa (electronic substance abuse)
ESSEL,0.6386666666666666,0.8363333333333335,0.8163333333333332,0.0013499999999999999,0.62663,essel
EST Gee;Moneybagg Yo,0.687,0.913,0.653,0.142,0.794775,est gee;moneybagg yo
EVERGLOW,0.45325,0.7805,0.62125,0.0123295,0.656345,everglow
EXE ROHIT,0.22699999999999998,0.474,0.4865,0.7304999999999999,0.6985375,exe rohit
EXE ROHIT;Kaif Imam,0.19,0.485,0.524,0.591,0.560305,exe rohit;kaif imam
EXID,0.867,0.941,0.75,0.0111,0.6498900000000001,exid
EXILE,0.5166999999999999,0.7162,0.6146,0.151647,0.5959325,exile
EXNUN,0.356,0.932,0.392,2.48e-06,0.589805,exnun
EXO,0.516,0.7475,0.673,0.03275,0.7212125,exo
EZI,0.354,0.616,0.718,0.0741,0.514905,ezi
Eagles,0.5814074074074074,0.4942592592592593,0.5667407407407408,0.37194444444444447,0.5423744444444444,eagles
Eagles Of Death Metal,0.84475,0.95375,0.546,0.4680075,0.8089075,eagles of death metal
Earl Klugh,0.5559999999999999,0.4573333333333333,0.6323333333333333,0.5646666666666667,0.49252333333333337,earl klugh
Earl Scruggs,0.399,0.329,0.473,0.632,0.67169,earl scruggs
Earshot,0.477,0.934,0.502,8.38e-06,0.510605,earshot
Earth Groans,0.208,0.995,0.467,9.93e-06,0.5351400000000001,earth groans
Earth n Days,0.703,0.902,0.722,0.000624,0.625005,earth n days
Earth n Days;Mattei & Omich,0.787,0.939,0.698,0.000469,0.619965,earth n days;mattei & omich
"Earth, Wind & Fire",0.9010833333333333,0.7480833333333333,0.7283333333333334,0.18483333333333332,0.63057125,"earth, wind & fire"
"Earth, Wind & Fire;The Emotions",0.963,0.756,0.802,0.0843,0.658575,"earth, wind & fire;the emotions"
EarthLife,0.102,0.56,0.788,0.31,0.624995,earthlife
Eartha Kitt,0.388,0.237,0.467,0.892,0.508795,eartha kitt
Eartheater,0.20077777777777778,0.5790000000000001,0.4817777777777778,0.22416444444444444,0.7153938888888889,eartheater
Earthists.,0.595,0.888,0.516,5.5e-06,0.6149049999999999,earthists.
Earthspace,0.356,0.94,0.608,0.000218,0.7349800000000001,earthspace
Earthspace;Ital,0.149,0.992,0.657,0.000108,0.725,earthspace;ital
Eashwar Subramanian,0.126,0.294,0.368,0.399,0.9000149999999999,eashwar subramanian
Eason Chan,0.3453069306930693,0.45219207920792076,0.5065841584158416,0.6074455445544554,0.652344603960396,eason chan
Eason Chan;eason and the duo band,0.4673333333333334,0.463,0.59,0.4176666666666667,0.43682333333333334,eason chan;eason and the duo band
Easter Brothers,0.528,0.253,0.616,0.764,0.49168500000000004,easter brothers
Eastmountainsouth,0.231,0.0783,0.302,0.956,0.7024250000000001,eastmountainsouth
Easton Corbin,0.83,0.768,0.733,0.0197,0.52503,easton corbin
"Easy Sleep Music;Sounds of Nature White Noise for Mindfulness, Meditation and Relaxation;Sonidos de la Naturaleza Rudio Blanco Para Bebes;Water Sounds Natural White Noise;Water Sounds Music Universe",1e-05,0.995,0.0916,0.789,0.378805,"easy sleep music;sounds of nature white noise for mindfulness, meditation and relaxation;sonidos de la naturaleza rudio blanco para bebes;water sounds natural white noise;water sounds music universe"
